Epm_nEng_100ms,VehV_v_100ms,ActMod_trqInr_100ms,RngMod_trqCrSmin_100ms,CoVeh_trqAcs_100ms,Clth_st_100ms,CoEng_st_100ms,Com_rTSC1VRVCURtdrTq_100ms,Com_rTSC1VRRDTrqReq_100ms,RoadSlope_100ms
1152.5,71.29,1693.674,-168.0,9.999747,0,3,0,0,1.7
896.0,66.8,369.9537,-168.0,9.999747,0,3,0,0,0.0
906.0,67.43,1519.331,-168.0,9.999747,0,3,0,0,0.6
888.0,66.26,626.0875,-168.0,9.999747,0,3,0,0,0.4
798.5,62.88,147.5798,-168.0,9.999747,0,3,0,0,2.7
839.5,61.87,0.0,-112.0,9.999747,0,3,0,0,-2.7
1380.0,72.68,0.0,-196.0,9.999747,0,3,0,0,-3.8
1150.0,71.21,1806.854,-168.0,9.999747,0,3,0,0,1.7
1192.5,61.8,2579.5,-168.0,9.999747,0,3,0,0,2.9
1176.0,88.13,0.0,-168.0,9.999747,0,3,0,0,-0.612583403
920.0,68.65,1509.824,-140.0,9.999747,0,3,0,0,0.6
1428.0,50.69,2416.071,-140.0,9.999747,0,3,0,0,3.6
1129.5,83.68,0.0,-168.0,9.999747,0,3,0,0,-4.0
1158.0,71.6,2215.5,-168.0,9.999747,0,3,0,0,1.7
908.5,67.61,1291.5,-140.0,9.999747,0,3,0,0,0.4
947.0,71.25,317.2428,-168.0,9.999747,0,3,0,0,0.4
884.5,65.81,2047.5,-140.0,9.999747,0,3,0,0,1.0
1157.5,41.53,2632.0,-112.0,9.999747,0,3,0,0,4.8
932.5,69.29,1879.5,-168.0,9.999747,0,3,0,0,0.2
1192.0,51.76,2579.5,-140.0,9.999747,0,3,0,0,4.6
1146.5,40.84,2632.0,-112.0,9.999747,0,3,0,0,4.8
888.5,66.08,2040.803,-140.0,9.999747,0,3,0,0,1.0
965.5,72.02,0.0,-140.0,9.999747,0,3,0,0,-0.8
1418.5,41.48,2688.0,-140.0,9.999747,0,3,0,0,4.8
1216.0,51.73,2607.5,-140.0,9.999747,0,3,0,0,2.7
1328.0,81.69,0.0,-196.0,9.999747,0,3,0,0,-2.7
914.0,68.22,1543.5,-140.0,9.999747,0,3,0,0,0.6
1330.5,68.26,0.0,-196.0,9.999747,0,3,0,0,-3.8
1153.0,71.23,2187.5,-168.0,9.999747,0,3,0,0,1.9
936.0,69.79,1347.5,-168.0,9.999747,0,3,0,0,0.4
1034.5,76.16,0.0,-140.0,9.999747,0,3,0,0,-2.7
830.5,62.43,2075.5,-140.0,9.999747,0,3,0,0,2.7
1240.5,51.8,2632.0,-127.0192,9.999747,0,3,0,0,1.7
918.0,68.31,1615.301,-140.0,9.999747,0,3,0,0,0.6
980.0,73.95,0.0,-168.0,9.999747,0,3,0,0,-0.4
1252.5,78.16,0.0,-196.0,9.999747,0,3,0,0,-2.5
907.5,67.67,822.7261,-168.0,9.999747,0,3,0,0,0.6
1411.0,50.2,2439.499,-140.0,9.999747,0,3,0,0,3.6
914.5,68.99,920.3942,-168.0,9.999747,0,3,0,0,0.4
894.5,67.04,1291.5,-168.0,9.999747,0,3,0,0,0.4
1008.5,75.22,0.0,-168.0,9.999747,0,3,0,0,-1.9
1150.0,71.09,2159.5,-168.0,9.999747,0,3,0,0,1.7
843.5,63.47,2159.5,-140.0,9.999747,0,3,0,0,2.7
994.0,51.07,962.4941,-140.0,9.999747,0,3,0,0,0.0
1298.5,80.06,0.0,-196.0,9.999747,0,3,0,0,-2.70600744
1075.5,68.33,0.0,-168.0,9.999747,0,3,0,0,3.8
1048.0,54.43,1535.051,-140.0,9.999747,0,3,0,0,1.3
1191.0,42.89,2607.5,-140.0,9.999747,0,3,0,0,5.0
977.0,73.51,0.0,-168.0,9.999747,0,3,0,0,-0.4
1264.5,77.95,0.0,-196.0,9.999747,0,3,0,0,-2.7
1126.0,58.27,1179.5,-140.0,9.999747,0,3,0,0,0.6
889.0,66.15,535.5,-168.0,9.999747,0,3,0,0,-0.8
895.5,67.24,1186.4,-168.0,9.999747,0,3,0,0,0.4
1271.0,78.3,0.0,-196.0,9.999747,0,3,0,0,-2.7
1260.0,65.06,2604.0,-168.0,9.999747,0,3,0,0,1.0
906.0,67.56,1301.119,-140.0,9.999747,0,3,0,0,0.4
946.0,70.61,31.5,-168.0,9.999747,0,3,0,0,-1.3
1162.0,71.88,1683.5,-168.0,9.999747,0,3,0,0,1.5
1144.0,70.7,2439.5,-168.0,9.999747,0,3,0,0,2.3
930.0,69.29,1599.5,-168.0,9.999747,0,3,0,0,0.4
1194.0,42.61,2607.5,-140.0,9.999747,0,3,0,0,5.0
1157.5,71.38,2187.5,-140.0,9.999747,0,3,0,0,2.1
1128.5,49.41,527.5617,-160.0617,9.999747,0,3,0,0,3.1
1144.5,69.31,2604.0,-168.0,9.999747,0,3,0,0,-1.7
1115.0,48.01,2635.5,-112.0,9.999747,0,3,0,0,4.0
1377.0,70.28,2305.153,-196.0,9.999747,0,3,0,0,0.4
1145.5,70.71,2439.105,-168.0,9.999747,0,3,0,0,2.5
1085.0,56.06,2271.5,-168.0,9.999747,0,3,0,0,2.3
1311.5,80.85,0.0,-196.0,9.999747,0,3,0,0,-2.7
1209.5,62.44,2161.133,-168.0,9.999747,0,3,0,0,1.7
976.5,73.43,0.0,-168.0,9.999747,0,3,0,0,-0.8
1147.0,41.16,2632.0,-112.0,9.999747,0,3,0,0,4.2
1312.0,80.89,0.0,-196.0,9.999747,0,3,0,0,-2.9
1148.0,70.89,2467.5,-168.0,9.999747,0,3,0,0,2.5
968.0,71.22,0.0,-140.0,9.999747,0,3,0,0,-4.6
1192.5,62.04,2607.5,-168.0,9.999747,0,3,0,0,3.1
1314.5,56.42,983.1572,-140.0,9.999747,0,3,0,0,2.1
1274.5,44.67,2632.0,-140.0,9.999747,0,3,0,0,4.2
1454.0,61.23,2607.5,-196.0,9.999747,0,3,0,0,1.7
1151.0,71.22,1767.5,-168.0,9.999747,0,3,0,0,1.7
918.0,66.79,0.0,-140.0,9.999747,0,3,0,0,-2.7
1220.0,75.31,0.0,-196.0,9.999747,0,3,0,0,-1.9
1386.5,49.52,2464.0,-140.0,9.999747,0,3,0,0,3.6
1185.5,61.03,2579.5,-168.0,9.999747,0,3,0,0,1.7
1170.5,72.29,1935.5,-168.0,9.999747,0,3,0,0,1.3
1157.5,59.82,1957.712,-168.0,9.999747,0,3,0,0,1.5
1207.5,62.6,2579.5,-168.0,9.999747,0,3,0,0,3.4
1156.5,71.56,1459.5,-168.0,9.999747,0,3,0,0,1.3
1176.5,72.73,927.5,-168.0,9.999747,0,3,0,0,-0.4
979.5,55.14,0.0,-117.0296,9.999747,0,3,0,0,4.6
1295.5,56.51,634.6777,-196.0,9.999747,0,3,0,0,2.1
1177.5,41.94,2632.0,-112.0,9.999747,0,3,0,0,4.2
1117.0,48.27,2635.306,-112.0,9.999747,0,3,0,0,5.0
1180.5,56.79,596.7741,-196.0,9.999747,0,3,0,0,2.1
1157.0,71.64,1739.5,-168.0,9.999747,0,3,0,0,1.5
1245.5,77.16,0.0,-196.0,9.999747,0,3,0,0,-1.0
885.5,65.73,1033.471,-140.0,9.999747,0,3,0,0,-0.6
935.5,70.01,0.0,-168.0,9.999747,0,3,0,0,-0.6
1355.0,69.49,2635.5,-196.0,9.999747,0,3,0,0,0.8
1178.0,41.88,2632.0,-112.0,9.999747,0,3,0,0,4.2
1237.5,54.93,55.36302,-196.0,9.999747,0,3,0,0,2.1
1250.0,64.05,2466.294,-168.0,9.999747,0,3,0,0,1.7
1457.0,42.46,2663.5,-140.0,9.999747,0,3,0,0,4.8
1294.5,79.9,0.0,-196.0,9.999747,0,3,0,0,-2.7
906.0,67.61,1963.5,-168.0,9.999747,0,3,0,0,0.6
1086.5,47.06,2635.5,-112.0,9.999747,0,3,0,0,4.0
876.0,65.65,2335.037,-140.0,9.999747,0,3,0,0,1.5
884.0,66.9,143.6581,-168.0,9.999747,0,3,0,0,-0.6
914.5,68.38,1322.753,-140.0,9.999747,0,3,0,0,-0.4
1168.5,72.07,2019.5,-168.0,9.999747,0,3,0,0,1.3
1296.5,45.81,2632.0,-140.0,9.999747,0,3,0,0,4.2
919.0,68.56,1543.5,-140.0,9.999747,0,3,0,0,0.6
884.0,65.81,367.5,-168.0,9.999747,0,3,0,0,-0.8
1261.5,77.86,0.0,-196.0,9.999747,0,3,0,0,-2.3
1168.5,71.46,2153.804,-168.0,9.999747,0,3,0,0,0.4
1173.0,41.98,2632.0,-112.0,9.999747,0,3,0,0,4.8
1149.5,59.62,1678.391,-168.0,9.999747,0,3,0,0,1.5
927.5,69.15,1627.5,-168.0,9.999747,0,3,0,0,0.4
1135.5,48.66,2632.0,-112.0,9.999747,0,3,0,0,2.9
1152.0,71.29,2131.5,-168.0,9.999747,0,3,0,0,1.9
991.5,61.27,2327.5,-140.0,9.999747,0,3,0,0,1.7
1164.0,71.92,2103.5,-168.0,9.999747,0,3,0,0,1.7
904.5,67.42,2019.5,-165.0741,9.999747,0,3,0,0,0.641798384
1135.5,70.23,2327.5,-168.0,9.999747,0,3,0,0,2.5
932.5,69.12,1984.004,-160.5041,9.999747,0,3,0,0,0.2
1156.0,71.48,2075.5,-157.3771,9.999747,0,3,0,0,1.9
1036.5,63.24,2629.51,-140.0,9.999747,0,3,0,0,2.7
1163.5,41.58,2632.0,-112.0,9.999747,0,3,0,0,4.8
1224.5,62.54,2579.5,-168.0,9.999747,0,3,0,0,1.3
1155.0,41.27,2632.0,-112.0,9.999747,0,3,0,0,4.8
961.0,49.3,2045.095,-168.0,9.999747,0,3,0,0,1.3
882.0,66.35,1409.196,-140.0,9.999747,0,3,0,0,0.8
1165.0,41.67,2632.0,-112.0,9.999747,0,3,0,0,4.2
1000.0,74.94,0.0,-168.0,9.999747,0,3,0,0,-0.8
1161.0,72.09,1711.5,-168.0,9.999747,0,3,0,0,1.7
1133.0,40.72,2632.0,-112.0,9.999747,0,3,0,0,4.8
1231.5,75.9,0.0,-196.0,9.999747,0,3,0,0,-1.9
1201.5,73.61,2579.5,-168.0,9.999747,0,3,0,0,0.8
1345.5,55.97,2620.688,-140.0,9.999747,0,3,0,0,-0.4
1236.0,76.25,0.0,-196.0,9.999747,0,3,0,0,-1.9
1157.5,71.51,1739.5,-168.0,9.999747,0,3,0,0,1.5
1145.0,41.1,2632.0,-112.0,9.999747,0,3,0,0,4.2
1341.0,47.34,2643.167,-140.0,9.999747,0,3,0,0,3.1
1095.0,46.98,1788.207,-140.0,9.999747,0,3,0,0,2.1
906.0,65.96,0.0,-140.0,9.999747,0,3,0,0,-2.7
1129.5,69.19,2604.0,-168.0,9.999747,0,3,0,0,0.8
1251.5,63.93,0.0,-168.0,9.999747,0,3,0,0,-4.0
906.0,67.65,1172.5,-168.0,9.999747,0,3,0,0,0.6
1156.0,60.46,1013.293,-168.0,9.999747,0,3,0,0,1.5
910.5,67.63,1767.5,-140.0,9.999747,0,3,0,0,0.6
1290.5,53.84,2632.0,-140.0,9.999747,0,3,0,0,-0.6
1155.5,71.36,2327.5,-140.0,9.999747,0,3,0,0,2.5
1254.5,77.24,0.0,-196.0,9.999747,0,3,0,0,-2.7
1069.0,46.72,1607.572,-112.0,9.999747,0,3,0,0,4.2
883.5,65.84,2047.5,-140.0,9.999747,0,3,0,0,1.0
1139.0,70.35,2439.5,-168.0,9.999747,0,3,0,0,2.3
1217.0,64.08,0.0,-168.0,9.999747,0,3,0,0,1.7
1062.5,47.63,323.2481,-140.0,9.999747,0,3,0,0,1.7
1199.5,42.37,2607.5,-112.0,9.999747,0,3,0,0,3.8
1233.0,76.23,0.0,-196.0,9.999747,0,3,0,0,-3.1
1315.5,56.38,1250.081,-140.0,9.999747,0,3,0,0,2.1
1160.5,41.54,2632.0,-112.0,9.999747,0,3,0,0,4.2
1157.0,71.44,2215.5,-168.0,9.999747,0,3,0,0,1.7
984.0,51.0,2635.5,-112.0,9.999747,0,3,0,0,2.9
984.5,72.39,0.0,-140.0,9.999747,0,3,0,0,-4.6
1169.5,42.24,2632.0,-140.0,9.999747,0,3,0,0,4.2
1148.5,71.11,2075.5,-168.0,9.999747,0,3,0,0,1.905462573
1199.5,73.47,2579.5,-168.0,9.999747,0,3,0,0,0.8
1231.0,43.71,2610.646,-140.0,9.999747,0,3,0,0,4.2
1152.5,41.21,2632.0,-112.0,9.999747,0,3,0,0,4.2
1174.5,72.81,563.5,-196.0,9.999747,0,3,0,0,0.2
1457.0,61.48,2607.5,-196.0,9.999747,0,3,0,0,1.7
1095.5,47.39,2635.5,-112.0,9.999747,0,3,0,0,4.0
1251.5,52.35,2632.0,-140.0,9.999747,0,3,0,0,1.7
1289.0,45.13,2632.0,-140.0,9.999747,0,3,0,0,3.8
880.5,66.5,1330.984,-140.0,9.999747,0,3,0,0,0.8
915.0,68.19,1543.5,-140.0,9.999747,0,3,0,0,0.6
1121.5,84.55,0.0,-168.0,9.999747,0,3,0,0,0.4
911.5,67.86,2012.294,-168.0,9.999747,0,3,0,0,0.6
932.5,69.5,1543.5,-168.0,9.999747,0,3,0,0,0.4
1209.5,62.72,2579.5,-168.0,9.999747,0,3,0,0,3.4
886.0,65.53,1110.429,-140.0,9.999747,0,3,0,0,0.6
1142.0,40.87,2632.0,-112.0,9.999747,0,3,0,0,4.2
1487.5,65.69,29.90666,-224.0,9.999747,0,3,0,0,1.3
912.5,68.04,1637.572,-140.0,9.999747,0,3,0,0,0.6
1190.0,73.54,0.0,-196.0,9.999747,0,3,0,0,-1.0
1168.5,42.54,2632.0,-140.0,9.999747,0,3,0,0,4.8
1096.5,46.96,1907.5,-140.0,9.999747,0,3,0,0,1.727608475
1145.0,41.02,2632.0,-112.0,9.999747,0,3,0,0,4.2
1033.5,64.41,1767.5,-140.0,9.999747,0,3,0,0,2.3
925.0,68.98,1627.5,-168.0,9.999747,0,3,0,0,0.6
1192.0,62.0,2607.5,-168.0,9.999747,0,3,0,0,3.1
1050.0,54.26,1963.5,-140.0,9.999747,0,3,0,0,1.9
839.5,61.65,0.0,-112.0,9.999747,0,3,0,0,-2.7
979.5,71.71,0.0,-140.0,9.999747,0,3,0,0,-2.7
1335.0,68.48,2632.0,-196.0,9.999747,0,3,0,0,0.8
1538.5,67.1,62.357,-224.0,9.999747,0,3,0,0,1.3
1294.0,67.23,0.0,-189.4751,9.999747,0,3,0,0,-3.8
1219.5,75.23,0.0,-196.0,9.999747,0,3,0,0,-1.9
887.0,69.38,376.843,-149.343,9.999747,0,3,0,0,-0.6
915.5,68.16,1571.5,-140.0,9.999747,0,3,0,0,0.6
1002.0,74.74,0.0,-168.0,9.999747,0,3,0,0,-0.8
1008.5,62.08,2545.574,-168.0,9.999747,0,3,0,0,2.7
1076.0,56.05,787.5,-140.0,9.999747,0,3,0,0,0.2
985.5,61.84,658.3483,-168.0,9.999747,0,3,0,0,1.7
1153.5,71.47,1515.5,-168.0,9.999747,0,3,0,0,1.3
1001.0,61.61,2355.5,-140.0,9.999747,0,3,0,0,1.7
979.0,72.65,0.0,-140.0,9.999747,0,3,0,0,-4.6
1343.0,69.04,2635.5,-196.0,9.999747,0,3,0,0,0.8
1160.0,58.86,2604.0,-168.0,9.999747,0,3,0,0,-0.2
866.5,64.9,1801.222,-140.0,9.999747,0,3,0,0,0.8
1188.5,72.93,2579.5,-168.0,9.999747,0,3,0,0,0.8
1262.0,77.75,0.0,-196.0,9.999747,0,3,0,0,-2.3
930.5,69.61,1513.154,-168.0,9.999747,0,3,0,0,0.4
895.0,67.2,1067.5,-140.0,9.999747,0,3,0,0,-0.2
1178.5,72.9,1319.5,-168.0,9.999747,0,3,0,0,0.6
1157.0,71.52,1711.5,-168.0,9.999747,0,3,0,0,1.5
1164.0,60.86,845.4094,-168.0,9.999747,0,3,0,0,1.5
1151.0,71.23,1767.5,-168.0,9.999747,0,3,0,0,1.7
1157.0,71.7,871.5,-196.0,9.999747,0,3,0,0,0.2
1329.5,68.24,2632.0,-196.0,9.999747,0,3,0,0,0.8
1273.0,55.39,771.7543,-196.0,9.999747,0,3,0,0,2.1
1200.0,62.66,2579.5,-168.0,9.999747,0,3,0,0,3.244296165
1159.5,71.69,1179.5,-168.0,9.999747,0,3,0,0,0.6
899.5,68.28,1088.416,-168.0,9.999747,0,3,0,0,0.6
1170.5,72.21,1963.5,-168.0,9.999747,0,3,0,0,1.5
1158.0,71.51,1739.5,-168.0,9.999747,0,3,0,0,1.5
957.0,71.89,0.0,-140.0,9.999747,0,3,0,0,-0.8
910.0,67.87,2019.5,-168.0,9.999747,0,3,0,0,0.6
1012.5,52.85,1508.949,-140.0,9.999747,0,3,0,0,0.6
1300.5,56.48,220.572,-140.0,9.999747,0,3,0,0,2.1
887.0,66.21,2121.784,-140.0,9.999747,0,3,0,0,0.6
1100.5,48.11,1091.698,-140.0,9.999747,0,3,0,0,3.1
1152.0,71.23,1766.03,-168.0,9.999747,0,3,0,0,1.7
897.5,66.76,455.5075,-168.0,9.999747,0,3,0,0,-0.6
1292.0,79.7,0.0,-196.0,9.999747,0,3,0,0,-2.7
1157.0,71.52,2194.137,-168.0,9.999747,0,3,0,0,1.7
1165.5,72.83,611.6185,-168.0,9.999747,0,3,0,0,0.0
912.0,67.78,2489.984,-140.0,9.999747,0,3,0,0,1.0
1077.5,55.09,2613.965,-168.0,9.999747,0,3,0,0,1.7
1172.5,72.83,787.0418,-168.0,9.999747,0,3,0,0,-1.0
1150.5,41.22,2632.0,-112.0,9.999747,0,3,0,0,4.8
935.5,69.73,1361.145,-168.0,9.999747,0,3,0,0,0.4
1157.5,70.27,2604.0,-168.0,9.999747,0,3,0,0,-1.7
1231.0,75.96,0.0,-196.0,9.999747,0,3,0,0,-1.9
897.0,66.82,1235.5,-140.0,9.999747,0,3,0,0,-0.2
1043.5,54.23,1375.5,-140.0,9.999747,0,3,0,0,1.3
937.5,69.75,1347.5,-168.0,9.999747,0,3,0,0,0.4
1104.5,48.67,826.6465,-140.0,9.999747,0,3,0,0,3.1
879.5,64.11,625.4545,-112.0,9.999747,0,3,0,0,-2.7
919.5,68.31,1543.5,-140.0,9.999747,0,3,0,0,0.6
1236.5,43.59,2632.0,-140.0,9.999747,0,3,0,0,4.2
1159.0,41.38,2632.0,-112.0,9.999747,0,3,0,0,4.8
877.5,65.59,1089.482,-140.0,9.999747,0,3,0,0,-0.6
1203.5,62.76,2579.5,-168.0,9.999747,0,3,0,0,3.4
1148.0,49.87,2632.0,-112.0,9.999747,0,3,0,0,4.6
1161.0,71.86,1683.5,-168.0,9.999747,0,3,0,0,1.5
1005.0,75.11,0.0,-168.0,9.999747,0,3,0,0,-0.8
1139.0,70.41,2439.5,-168.0,9.999747,0,3,0,0,2.3
1150.5,41.12,2632.0,-112.0,9.999747,0,3,0,0,4.2
1079.0,48.9,115.7147,-140.0,9.999747,0,3,0,0,3.1
2103.0,63.3,233.2147,-308.0,9.999747,0,3,0,0,1.7
908.0,67.55,1767.5,-140.0,9.999747,0,3,0,0,0.6
1153.0,71.55,2075.5,-140.0,9.999747,0,3,0,0,2.5
1215.0,74.85,1775.649,-196.0,9.999747,0,3,0,0,0.4
914.5,68.3,1543.5,-140.0,9.999747,0,3,0,0,0.6
1087.5,55.77,2607.5,-168.0,9.999747,0,3,0,0,1.7
1205.5,73.8,2579.5,-168.0,9.999747,0,3,0,0,0.8
1083.5,46.88,2635.5,-112.0,9.999747,0,3,0,0,4.2
1371.0,85.28,0.0,-224.0,9.999747,0,3,0,0,-2.7
1297.0,66.68,0.0,-196.0,9.999747,0,3,0,0,-3.8
1069.0,65.86,1222.432,-168.0,9.999747,0,3,0,0,1.0
1198.0,62.29,2607.5,-168.0,9.999747,0,3,0,0,3.1
1392.5,40.77,2688.0,-140.0,9.999747,0,3,0,0,4.8
1104.0,57.26,2047.5,-168.0,9.999747,0,3,0,0,2.1
913.5,68.1,1711.5,-140.0,9.999747,0,3,0,0,0.6
902.5,66.9,955.5,-168.0,9.999747,0,3,0,0,-0.2
893.5,66.66,507.5,-168.0,9.999747,0,3,0,0,-0.6
1158.0,71.42,2271.755,-140.0,9.999747,0,3,0,0,2.5
1479.5,44.39,1667.423,-145.1483,9.999747,0,3,0,0,4.8
1044.5,64.48,470.9759,-140.0,9.999747,0,3,0,0,3.8
1390.5,40.73,2688.0,-140.0,9.999747,0,3,0,0,4.8
1158.5,71.65,899.5,-196.0,9.999747,0,3,0,0,0.2
1160.5,71.54,2131.5,-140.0,9.999747,0,3,0,0,2.1
1217.0,51.49,2607.5,-112.0,9.999747,0,3,0,0,1.9
1010.5,63.06,2131.5,-112.0,9.999747,0,3,0,0,2.3
1151.5,59.18,307.6812,-140.0,9.999747,0,3,0,0,2.3
937.0,70.1,1176.269,-168.0,9.999747,0,3,0,0,0.4
1047.0,54.39,1459.5,-140.0,9.999747,0,3,0,0,1.3
1157.5,71.53,2097.656,-162.156,9.999747,0,3,0,0,2.5
937.5,69.64,1431.5,-168.0,9.999747,0,3,0,0,0.4
1194.0,42.65,2607.5,-140.0,9.999747,0,3,0,0,5.0
905.0,67.49,1767.5,-140.0,9.999747,0,3,0,0,0.6
1201.5,74.23,615.7336,-196.0,9.999747,0,3,0,0,-0.4
1009.5,75.21,0.0,-168.0,9.999747,0,3,0,0,-1.9
1004.5,61.74,2366.911,-140.0,9.999747,0,3,0,0,1.618492946
1136.5,70.31,2439.5,-168.0,9.999747,0,3,0,0,2.3
1191.5,73.59,0.0,-196.0,9.999747,0,3,0,0,-1.7
1214.5,74.91,0.0,-196.0,9.999747,0,3,0,0,-1.9
1195.0,73.19,2579.5,-168.0,9.999747,0,3,0,0,0.8
1154.5,71.34,2215.5,-168.0,9.999747,0,3,0,0,1.9
1185.5,73.3,282.9524,-196.0,9.999747,0,3,0,0,-1.9
880.0,65.75,1011.5,-140.0,9.999747,0,3,0,0,-0.6
911.0,67.71,1235.5,-140.0,9.999747,0,3,0,0,0.2
1050.0,55.63,826.358,-117.9286,9.999747,0,3,0,0,4.6
1137.0,70.31,2439.5,-168.0,9.999747,0,3,0,0,2.3
899.0,67.28,1665.201,-140.0,9.999747,0,3,0,0,0.6
1184.0,87.19,0.0,-168.0,9.999747,0,3,0,0,-3.4
1300.5,69.39,0.0,-196.0,9.999747,0,3,0,0,-3.8
1382.5,48.29,2663.5,-140.0,9.999747,0,3,0,0,1.7
988.5,54.84,471.6602,-127.5434,9.999747,0,3,0,0,4.6
1152.0,71.43,2215.5,-168.0,9.999747,0,3,0,0,1.7
1107.0,47.2,2003.707,-140.0,9.999747,0,3,0,0,1.7
1165.5,41.8,2632.0,-112.0,9.999747,0,3,0,0,4.8
873.0,65.31,1599.5,-140.0,9.999747,0,3,0,0,1.0
888.0,66.31,1851.5,-168.0,9.999747,0,3,0,0,0.6
1190.0,50.87,2607.5,-140.0,9.999747,0,3,0,0,2.894120843
960.0,49.52,1726.676,-140.0,9.999747,0,3,0,0,0.0
1169.0,72.11,2019.5,-168.0,9.999747,0,3,0,0,1.3
937.0,69.96,1123.5,-168.0,9.999747,0,3,0,0,0.4
935.0,69.53,1543.5,-168.0,9.999747,0,3,0,0,0.4
1052.5,54.58,252.8775,-196.0,9.999747,0,3,0,0,2.1
951.0,48.73,1905.014,-168.0,9.999747,0,3,0,0,1.3
1233.0,76.56,0.0,-196.0,9.999747,0,3,0,0,-3.1
1158.0,71.64,2075.5,-168.0,9.999747,0,3,0,0,1.7
1270.0,44.88,2632.0,-140.0,9.999747,0,3,0,0,4.2
1160.5,71.79,1235.5,-168.0,9.999747,0,3,0,0,0.6
888.0,66.04,507.5,-168.0,9.999747,0,3,0,0,-0.8
1161.5,71.29,2604.0,-168.0,9.999747,0,3,0,0,0.8
1191.5,73.61,0.0,-196.0,9.999747,0,3,0,0,-1.9
913.0,67.79,2110.689,-160.8111,9.999747,0,3,0,0,0.6
838.5,61.59,0.0,-112.0,9.999747,0,3,0,0,-2.7
1169.0,41.92,2632.0,-112.0,9.999747,0,3,0,0,4.8
1156.5,71.62,948.2328,-196.0,9.999747,0,3,0,0,0.2
904.0,67.17,2355.5,-140.0,9.999747,0,3,0,0,0.6
1189.0,73.48,0.0,-196.0,9.999747,0,3,0,0,-1.0
903.0,67.43,2025.916,-140.0,9.999747,0,3,0,0,0.6
1239.0,43.56,2632.0,-140.0,9.999747,0,3,0,0,3.8
1172.0,41.64,2632.0,-112.0,9.999747,0,3,0,0,4.2
876.5,65.88,905.4393,-168.0,9.999747,0,3,0,0,0.4
1250.0,77.13,0.0,-196.0,9.999747,0,3,0,0,-1.0
1116.0,58.04,2265.251,-140.0,9.999747,0,3,0,0,-1.7
1196.5,73.77,0.0,-196.0,9.999747,0,3,0,0,-1.7
1157.5,71.69,1179.5,-168.0,9.999747,0,3,0,0,0.6
996.0,51.26,829.4986,-140.0,9.999747,0,3,0,0,0.0
885.0,65.99,507.5,-168.0,9.999747,0,3,0,0,-0.8
917.5,68.22,1655.5,-140.0,9.999747,0,3,0,0,0.6
1144.5,70.66,2299.5,-168.0,9.999747,0,3,0,0,2.1
995.5,51.92,1575.589,-112.0,9.999747,0,3,0,0,1.7
1232.0,43.7,2617.35,-140.0,9.999747,0,3,0,0,4.8
1155.5,71.49,1515.5,-168.0,9.999747,0,3,0,0,1.3
1101.0,56.71,2163.111,-140.0,9.999747,0,3,0,0,2.1
984.0,50.41,1252.419,-140.0,9.999747,0,3,0,0,0.0
1100.0,56.79,2271.5,-168.0,9.999747,0,3,0,0,2.3
1088.5,68.92,0.0,-168.0,9.999747,0,3,0,0,3.8
1170.5,41.91,2632.0,-112.0,9.999747,0,3,0,0,4.8
1322.0,67.98,2632.0,-196.0,9.999747,0,3,0,0,0.871966634
1468.5,60.31,1.703094,-224.0,9.999747,0,3,0,0,1.7
1465.0,51.01,2663.5,-140.0,9.999747,0,3,0,0,1.7
928.0,69.12,1627.5,-168.0,9.999747,0,3,0,0,0.4
1122.0,58.24,899.5,-140.0,9.999747,0,3,0,0,0.6
1156.0,71.49,2243.5,-140.0,9.999747,0,3,0,0,2.5
903.0,67.48,1067.5,-168.0,9.999747,0,3,0,0,-0.2
1115.0,57.23,1907.5,-140.0,9.999747,0,3,0,0,2.1
1366.0,84.15,0.0,-224.0,9.999747,0,3,0,0,-2.7
1182.5,50.66,2632.0,-122.3231,9.999747,0,3,0,0,3.8
900.0,67.59,864.4365,-168.0,9.999747,0,3,0,0,0.6
1165.0,71.87,2131.5,-168.0,9.999747,0,3,0,0,1.7
1386.5,59.22,2052.98,-196.0,9.999747,0,3,0,0,1.7
912.0,68.19,1543.5,-140.0,9.999747,0,3,0,0,0.6
1205.5,62.71,2579.5,-168.0,9.999747,0,3,0,0,3.4
1154.5,41.34,2632.0,-112.0,9.999747,0,3,0,0,4.8
1197.0,72.69,1809.465,-168.0,9.999747,0,3,0,0,-0.4
1140.0,58.42,1310.273,-140.0,9.999747,0,3,0,0,-1.5
899.0,67.18,1267.919,-140.0,9.999747,0,3,0,0,-0.2
1154.0,71.26,2215.5,-168.0,9.999747,0,3,0,0,1.9
1076.0,56.07,787.5,-140.0,9.999747,0,3,0,0,0.2
1526.0,65.89,729.9235,-224.0,9.999747,0,3,0,0,1.3
903.0,67.25,2438.56,-140.0,9.999747,0,3,0,0,1.0
933.0,69.36,1599.5,-168.0,9.999747,0,3,0,0,0.4
1154.0,59.12,2604.0,-168.0,9.999747,0,3,0,0,1.7
882.0,65.69,2047.5,-140.0,9.999747,0,3,0,0,1.0
1150.0,71.23,2047.5,-168.0,9.999747,0,3,0,0,2.5
1176.5,72.08,2579.5,-168.0,9.999747,0,3,0,0,0.8
1343.5,47.0,2660.0,-140.0,9.999747,0,3,0,0,1.7
893.0,66.49,2383.5,-140.0,9.999747,0,3,0,0,0.6
1143.0,57.68,2604.0,-168.0,9.999747,0,3,0,0,-0.2
